Local ID	Other Protein ID	Profile superfamily	Profile ID	E-value	Identity cluster	Order of leaves in full sequence tree	Superclusters based on CARF/SAVED domain tree	Final group assignments	Genome Name	Protein Length	CDD asignments, automatic with E-value 0.0001 (CARF only)	Domain organization	TMHMM result	Current genbank annotation	Potential Ring Nucleases	RN group
MK_CARF_00011406	BBD56994.1	CARF	CARF.12.FASTA	3.98E-59	2735	1932	#N/A		Planktothrix agardhii NIES-204	169		CARF		hypothetical protein NIES204_43300 (plasmid)	RN(1)	RN_2_7
MK_CARF_00101304	ZP_20934581.1	CARF	CARF.122.FASTA	7.78E-18	4019	1993	#N/A		Microcystis aeruginosa TAIHU98	356		CARF_HEPN		hypothetical protein O53_3782	Non-RN	
MK_CARF_01000623	BAI90716.1	CARF	CARF.122.FASTA	3.27E-23	993	2047	#N/A		Arthrospira platensis NIES-39	192		CARF		hypothetical protein	RN(1)	RN_2_11
MK_CARF_01000619	CCI05291.1	CARF	CARF.122.FASTA	2.55E-29	1817	2059	#N/A		Microcystis aeruginosa PCC 9443	570		CARF_HEPN		conserved hypothetical protein	RN(1)	RN_2_11
MK_CARF_00101229	ZP_18824284.1	CARF	CARF.122.FASTA	2.55E-29	1817	2060	#N/A		Microcystis aeruginosa PCC 9443	570		CARF_HEPN		conserved hypothetical protein	RN(1)	RN_2_11
MK_CARF_00010971	WP_094239735.1	CARF	CARF.38.FASTA	1.9E-63	1302	2120			Geobacillus lituanicus	439		CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_01001237	KIQ94515.1	CARF	CARF.38.FASTA	3.69E-64	3899	2121			Anoxybacillus thermarum	428		CARF_HEPN		hypothetical protein LH47_01393	Non-RN	
MK_CARF_01001236	gene_3158|GeneMark.hmm|442_aa|+|3329558|3330886 HG964497.1	CARF	CARF.38.FASTA	5.28E-22	4782	2122			Bacillus sp. EB01	442		CARF_HEPN			Non-RN	
MK_CARF_01001248	gene_283|GeneMark.hmm|434_aa|-|280130|281434 KE387241.1	CARF	CARF.40.FASTA	1.37E-94	4761	2123			Bacillus kribbensis DSM 17871	434		CARF_HEPN			Non-RN	
MK_CARF_ADD00000230	WP_141603138.1	CARF	CARF.247.FASTA		180a	2124			Ureibacillus terrenus	427		CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_00010103	WP_094239736.1	CARF	CARF.260.FASTA	2.8E-102	3953	2125			Geobacillus lituanicus	437		CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_00013131	WP_041244092.1	CARF	CARF.449.FASTA	3.36E-14	939	2146	#N/A		Gloeobacter kilaueensis	379	pfam09659	CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_01001417	gene_1808|GeneMark.hmm|354_aa|-|1913606|1914670 LGRO01000001.1	CARF	CARF.111.FASTA	1.06E-15	1767	2188	#N/A		Sulfobacillus thermosulfidooxidans strain CBAR-13	354	cd09747	CARF_HEPN			RN(0)	RN_2_3_1
MK_CARF_00012827	WP_083774258.1	CARF	CARF.111.FASTA	9.26E-30	2475	2201	#N/A		Ammonifex degensii	435	cd09747	CARF_HEPN		TIGR02710 family CRISPR-associated protein	RN(1)	RN_2_3_1
MK_CARF_00100500	YP_003238964.1	CARF	CARF.111.FASTA	8.89E-30	3470	2202	#N/A		Ammonifex degensii KC4	431	cd09747	CARF_HEPN		CRISPR-associated protein	RN(1)	RN_2_3_1
MK_CARF_01001204	ACX52114.1	CARF	CARF.111.FASTA	8.89E-30	3470	2203	#N/A		Ammonifex degensii KC4	431	cd09747	CARF_HEPN		CRISPR-associated protein, TIGR02710 family	RN(1)	RN_2_3_1
MK_CARF_01001208	gene_42|GeneMark.hmm|376_aa|+|40594|41724 ATXH01000020.1	CARF	CARF.111.FASTA	4.51E-16	4003	2208	#N/A		Thermodesulfatator atlanticus DSM 21156 H528	376	cd09747	CARF_HEPN			RN(0)	RN_2_3_1
MK_CARF_01001340	KKM12001.1	CARF	CARF.111.FASTA	3.77E-15	4061	2209	#N/A		Clostridiales bacterium PH28_bin88	353	cd09747	CARF_HEPN		hypothetical protein SY88_05640	RN(0)	RN_2_3_1
MK_CARF_ADD00000336	OGM28489.1	CARF	CARF.220.FASTA		215a	2492	#N/A		Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_42_80	359	cd09747	CARF_HEPN		hypothetical protein A2873_04465	Non-RN	
MK_CARF_01000042	gene_1|GeneMark.hmm|342_aa|-|3|1028 LFST01000005.1	CARF	CARF.416.FASTA	4.54E-32	1834	2719	#N/A		Clostridia bacterium DTU015	342	pfam09455,cd09732	CARF_HEPN			Non-RN	
MK_CARF_01000914	gene_8|GeneMark.hmm|487_aa|+|6088|7551 AZMQ01000310.1	CARF	CARF.2.FASTA	3.92E-99	978	2844			Uncultured Chromatiaceae bacterium ML_Gamma	487	pfam09455	CARF_HEPN			Non-RN	
MK_CARF_01000996	gene_9|GeneMark.hmm|502_aa|+|9070|10578 AZMQ01000079.1	CARF	CARF.2.FASTA	3.93E-144	219	2845			Uncultured Chromatiaceae bacterium ML_Gamma	502	pfam09455	CARF_HEPN			Non-RN	
MK_CARF_01000855	KIF27074.1	CARF	CARF.416.FASTA	2.03E-31	3603	2887	#N/A		Aphanocapsa montana BDHKU210001	482	pfam09455	CARF_HEPN_CSX20		hypothetical protein QP59_06545, partial	Non-RN	
MK_CARF_01001271	KSU48682.1	CARF	CARF.416.FASTA	1.28E-28	4334	3021	#N/A		Exiguobacterium enclense	381	pfam09455	CARF		hypothetical protein AS033_10140	Non-RN	
MK_CARF_ADD00000606	SCW31638.1	CARF	CARF.475.FASTA		111a	3099	#N/A		Ruminococcaceae bacterium YRB3002	678		CARF_HEPN		hypothetical protein SAMN02910456_00501	Non-RN	
MK_CARF_ADD00000153	WP_027426728.1	CARF	CARF.336.FASTA		96a	3103			Lachnospiraceae bacterium NC2004	800		CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_00012404	WP_002955678.1	CARF	CARF.439.FASTA	3.36E-38	1724	3155	#N/A		Helicobacter cinaedi	356		CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_01001361	gene_128|GeneMark.hmm|340_aa|+|152835|153857 JHZB01000006.1	CARF	CARF.416.FASTA	5.77E-22	3351	3362	#N/A		Desulfobulbus elongatus DSM 2908 Q362	340	pfam09455	CARF_HEPN			Non-RN	
MK_CARF_ADD00000160	WP_143145312.1	CARF	CARF.273.FASTA		48a	3422			Fervidobacterium gondwanense	389	cd09671	CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_ADD00000159	SHN66574.1	CARF	CARF.273.FASTA		48a	3423			Fervidobacterium gondwanense DSM 13020	387	cd09671	CARF_HEPN		CRISPR-associated (Cas) DxTHG family protein	Non-RN	
MK_CARF_00013079	WP_089416919.1	CARF	CARF.112.FASTA	1.02E-17	4388	3424	CL1_CARF		Vitreoscilla filiformis	336		CARF		hypothetical protein	Non-RN	
MK_CARF_ADD00000334	WP_078694115.1	CARF	CARF.248.FASTA		125a	3425	CL1_CARF		Cetobacterium ceti	575		CARF		hypothetical protein	Non-RN	
MK_CARF_00012643	WP_003666076.1	CARF	CARF.427.FASTA	5.06E-35	377	3512	#N/A		Moraxella catarrhalis	353	cd09741	CARF_2OG		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_00100607	YP_003626803.1	CARF	CARF.427.FASTA	5.06E-35	377	3513	#N/A		Moraxella catarrhalis RH4	353	cd09741	CARF_2OG		CRISPR-associated protein family protein	RN(1)	RN_2_2_1
MK_CARF_01000109	EGE27272.1	CARF	CARF.427.FASTA	5.06E-35	377	3514	#N/A		Moraxella catarrhalis O35E	353	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_00101150	ZP_11627220.1	CARF	CARF.427.FASTA	3.82E-34	1148	3515	#N/A		Moraxella catarrhalis 46P47B1	353	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_00012722	WP_126670925.1	CARF	CARF.427.FASTA	4.03E-33	1659	3516	#N/A		Moraxella catarrhalis	353	cd09741	CARF_2OG		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_00012645	WP_063454028.1	CARF	CARF.427.FASTA	5.06E-35	4819	3517	#N/A		Moraxella catarrhalis	353	cd09741	CARF_2OG		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_00012644	WP_042510264.1	CARF	CARF.427.FASTA	5.06E-35	3119	3518	#N/A		Moraxella catarrhalis	353	cd09741	CARF_2OG		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_00101151	ZP_11637208.1	CARF	CARF.427.FASTA	5.06E-35	1930	3519	#N/A		Moraxella catarrhalis CO72	353	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_00101147	ZP_11604045.1	CARF	CARF.427.FASTA	5.06E-35	1034	3520	#N/A		Moraxella catarrhalis 101P30B1	353	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_00101148	ZP_11624195.1	CARF	CARF.427.FASTA	5.06E-35	4357	3521	#N/A		Moraxella catarrhalis 7169	353	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_00012642	WP_003659371.1	CARF	CARF.427.FASTA	5.06E-35	4357	3522	#N/A		Moraxella catarrhalis	353	cd09741	CARF_2OG		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_00101149	ZP_11625183.1	CARF	CARF.427.FASTA	4.53E-35	3557	3523	#N/A		Moraxella catarrhalis 103P14B1	347	cd09741	CARF_2OG		CRISPR-associated protein NE0113 (Cas_NE0113) family protein	RN(1)	RN_2_2_1
MK_CARF_01000112	KFB74304.1	CARF	CARF.427.FASTA	7.22E-66	110	3528	#N/A		Candidatus Accumulibacter sp. BA-91	351	cd09741	CARF		CRISPR-associated protein, family	RN(0)	RN_2_2_1
MK_CARF_00012000	WP_087037982.1	CARF	CARF.427.FASTA	2.63E-45	859	3585	#N/A		Oceanisphaera profunda	186	cd09741	CARF		TIGR02584 family CRISPR-associated protein	RN(1)	RN_2_2_1
MK_CARF_01000180	GAF62917.1	CARF	CARF.427.FASTA	8.26E-44	3334	3677	#N/A		Psychrobacter sp. JCM 18903	286	cd09741	CARF		CRISPR-associated protein NE0113	RN(0)	RN_2_2_1
MK_CARF_01001065	GAM73642.1	CARF	CARF.427.FASTA	3.42E-37	4800	3697	#N/A		Vibrio sp. JCM 19241	277	cd09741	CARF		CRISPR-associated protein NE0113	RN(0)	RN_2_2_1
MK_CARF_00010052	WP_102525170.1	CARF	CARF.190.FASTA	3.02E-116	3681	3739			Vibrio tapetis	238	cd09741	CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_01000220	gene_560|GeneMark.hmm|352_aa|+|630393|631451 LJDF01000002.1	CARF	CARF.427.FASTA	7.37E-34	1319	3757	#N/A		Pseudoalteromonas sp. R3 R3_scaffold2	352	cd09741	CARF			RN(0)	RN_2_2_1
MK_CARF_00012665	WP_082353112.1	CARF	CARF.427.FASTA	7.37E-34	1319	3758	#N/A		Pseudoalteromonas sp. R3	352	cd09741	CARF		TIGR02584 family CRISPR-associated protein	RN(0)	RN_2_2_1
MK_CARF_00101067	ZP_10293241.1	CARF	CARF.427.FASTA	5.8E-34	3792	3759	#N/A		Pseudoalteromonas rubra ATCC 29570	339	cd09741	CARF		hypothetical protein PrubA2_06997	RN(0)	RN_2_2_1
MK_CARF_01000239	ESQ08950.1	CARF	CARF.427.FASTA	1.29E-41	3462	3797	#N/A		uncultured Desulfofustis sp. PB-SRB1	310	pfam09623	CARF		hypothetical protein N839_14270, partial	RN(0)	RN_2_2_1
MK_CARF_ADD00000179	GBD26332.1	CARF	CARF.180.FASTA		188a	3804			bacterium HR30	399	cd09741	CARF		hypothetical protein HRbin30_01664	Non-RN	
MK_CARF_01000258	gene_4|GeneMark.hmm|510_aa|-|780|2312 LDXU01000031.1	CARF	CARF.427.FASTA	1.58E-44	3695	3832	#N/A		Bacterium JGI-1 2599192211	510	cd09741	CARF_AAA			RN(0)	RN_2_2_1
MK_CARF_01001505	AGX86945.1	CARF	CARF.427.FASTA	3.6E-17	1569	3843	#N/A		Candidatus Symbiobacter mobilis CR	694	cd09741	CARF_ADA		adenosine deaminase	RN(0)	RN_2_2_2
MK_CARF_01001148	gene_3255|GeneMark.hmm|705_aa|+|3791051|3793168 JAFN01000001.1	CARF	CARF.427.FASTA	1.66E-22	3805	3846	#N/A		Deferrisoma camini S3R1	705	cd09741	CARF_ADA			RN(1)	RN_2_2_2
MK_CARF_01001054	EPF29274.1	CARF	CARF.427.FASTA	1.44E-19	1737	3853	#N/A		Treponema medium ATCC 700293	283	cd09741	CARF		hypothetical protein HMPREF9195_00782	RN(1)	RN_2_2_2
MK_CARF_01000571	ESQ08949.1	CARF	CARF.143.FASTA	1.17E-89	4081	3854			uncultured Desulfofustis sp. PB-SRB1	653	cd09741	CARF_ADA		hypothetical protein N839_14265	RN(0)	RN_2_2_2
MK_CARF_ADD00000620	HCU38301.1	CARF	CARF.372.FASTA		242a	4251	CL1_CARF		Armatimonadetes bacterium	308	cd09741	CARF		TPA: hypothetical protein DGT21_23630	Non-RN	
MK_CARF_01000733	gene_246|GeneMark.hmm|397_aa|-|143129|144322 BBBI01000005.1	CARF	CARF.375.FASTA	2.47E-34	4722	4260	#N/A		Vulcanisaeta distributa JCM 11216	397		CARF_PIN			Non-RN	
MK_CARF_ADD00000390	PVU74919.1	CARF	CARF.283.FASTA		183a	4285	#N/A		Sulfolobus sp. SCGC AB-777_G06	418		CARF_PIN		hypothetical protein DDW11_04790	Non-RN	
MK_CARF_01001144	gene_7|GeneMark.hmm|507_aa|-|8553|10076 LFCU01000154.1	CARF	CARF.427.FASTA	3.82E-16	3874	4327	CL1_CARF		Candidatus Achromatium palustre Ga0064002_1354	507	cd09741	CARF_HisKin			RN(1)	RN_2_2_2
MK_CARF_00012786	WP_052883152.1	CARF	CARF.73.FASTA	2.53E-33	2836	4357	#N/A		Thermoproteus tenax	150		CARF		hypothetical protein	Non-RN	
MK_CARF_01002015	EHP84225.1	CARF	CARF.121.FASTA	7E-42	789	4396	#N/A		Methanotorris formicicus Mc-S-70	370	cd09728	CARF_HEPN		CRISPR-associated protein, MJ1666 family	Non-RN	
MK_CARF_00100940	ZP_09708356.1	CARF	CARF.121.FASTA	7E-42	789	4397	#N/A		Methanotorris formicicus Mc-S-70	370	cd09728	CARF_HEPN		CRISPR-associated protein, MJ1666 family	Non-RN	
MK_CARF_00012787	WP_020963298.1	CARF	CARF.121.FASTA	3.68E-30	3463	4471	#N/A		Thermofilum adornatus	426	cd09728	CARF_HEPN		CRISPR-associated DxTHG motif protein	Non-RN	
MK_CARF_01000957	AGT35991.1	CARF	CARF.121.FASTA	3.68E-30	3463	4472	#N/A		Thermofilum sp. 1910b	426	cd09728	CARF_HEPN		hypothetical protein N186_08265	Non-RN	
MK_CARF_00012780	BAN90260.1	CARF	CARF.121.FASTA	8.14E-28	1653	4489	#N/A		Aeropyrum camini SY1 = JCM 12091	444	cd09728	CARF_HEPN		CRISPR-associated protein	Non-RN	
MK_CARF_01001089	BAN90260.1	CARF	CARF.121.FASTA	8.14E-28	1653	4490	#N/A		Aeropyrum camini SY1 = JCM 12091	444	cd09728	CARF_HEPN		CRISPR-associated protein	Non-RN	
MK_CARF_01001972	ADY01701.1	CARF	CARF.121.FASTA	3.1E-12	1868	4542	#N/A		Vulcanisaeta moutnovskia 768-28	344	cd09728	CARF_HEPN		hypothetical protein VMUT_1496	Non-RN	
MK_CARF_00013166	WP_013604863.1	CARF	CARF.121.FASTA	3.1E-12	1868	4543	#N/A		Vulcanisaeta moutnovskia	344	cd09728	CARF_HEPN		CRISPR-associated DxTHG motif protein	Non-RN	
MK_CARF_00100322	YP_001793837.1	CARF	CARF.121.FASTA	2.11E-27	2022	4552	#N/A		Pyrobaculum neutrophilum V24Sta	484	COG1517	CARF_HEPN		CRISPR-associated DxTHG family protein	RN(1)	0
MK_CARF_00012868	ACB39391.1	CARF	CARF.121.FASTA	2.11E-27	2022	4553	#N/A		Pyrobaculum neutrophilum V24Sta	484	COG1517	CARF_HEPN		CRISPR-associated protein, MJ1666 family	RN(1)	0
MK_CARF_00100953	YP_005259767.1	CARF	CARF.121.FASTA	1.04E-26	2528	4554	#N/A		Pyrobaculum oguniense TE7	405	COG1517	CARF_HEPN		CRISPR-associated protein	Non-RN	
MK_CARF_01000963	AFA39160.1	CARF	CARF.121.FASTA	1.04E-26	2528	4555	#N/A		Pyrobaculum oguniense TE7	405	COG1517	CARF_HEPN		CRISPR-associated protein, MJ1666 family	Non-RN	
MK_CARF_00012898	AFA39160.1	CARF	CARF.121.FASTA	1.04E-26	2528	4556	#N/A		Pyrobaculum oguniense TE7	405	COG1517	CARF_HEPN		CRISPR-associated protein, MJ1666 family	Non-RN	
MK_CARF_00100689	YP_004027621.1	CARF	CARF.78.FASTA	6.52E-65	4870	4656	#N/A		Caldicellulosiruptor kristjanssonii I77R1B	410	cd09660	CARF_HEPN		crispr-associated protein dxthg	Non-RN	
MK_CARF_00010859	WP_013433718.1	CARF	CARF.78.FASTA	6.52E-65	4870	4657	#N/A		Caldicellulosiruptor kristjanssonii	410	cd09660	CARF_HEPN		TIGR01897 family CRISPR-associated protein	Non-RN	
MK_CARF_01000563	ADQ42008.1	CARF	CARF.78.FASTA	6.52E-65	4870	4658	#N/A		Caldicellulosiruptor kristjanssonii I77R1B	410	cd09660	CARF_HEPN		CRISPR-associated protein DxTHG	Non-RN	
MK_CARF_00012537	WP_084326278.1	CARF	CARF.78.FASTA	4.07E-37	934	4675	#N/A		Thermocrinis ruber	374	cd09660	CARF_HEPN		TIGR01897 family CRISPR-associated protein	Non-RN	
MK_CARF_01000570	AHE96825.1	CARF	CARF.78.FASTA	7.71E-24	492	4676	#N/A		Thermocrinis ruber	330	cd09660	CARF_HEPN		hypothetical protein THERU_04420	Non-RN	
MK_CARF_00013210	WP_087037980.1	CARF	CARF.427.FASTA	2.31E-09	2106	4725	#N/A		Oceanisphaera profunda	313	cd09741	CARF		hypothetical protein	Non-RN	
MK_CARF_ADD00000103	RMG38228.1	CARF	CARF.396.FASTA		266a	4727			Euryarchaeota archaeon	256		CARF		hypothetical protein D6732_05470	Non-RN	
MK_CARF_00100869	YP_004780640.1	CARF	CARF.24.FASTA	2.17E-107	439	4729	CL1_CARF		Pyrolobus fumarii 1A	243		CARF		hypothetical protein Pyrfu_0517	RN(1)	RN_2_2_3
MK_CARF_00010074	WP_014026065.1	CARF	CARF.24.FASTA	2.17E-107	439	4730	CL1_CARF		Pyrolobus fumarii	243		CARF		hypothetical protein	RN(1)	RN_2_2_3
MK_CARF_ADD00000188	PIW83177.1	CARF	CARF.205.FASTA		201a	4731	CL1_CARF		Nitrospirae bacterium CG_4_8_14_3_um_filter_70_85	382	cd09747	CARF		hypothetical protein COZ96_04755	Non-RN	
MK_CARF_ADD00000187	RMF73494.1	CARF	CARF.205.FASTA		122a	4732	CL1_CARF		Acidobacteria bacterium	596	pfam09670	CARF		hypothetical protein D6738_08635	Non-RN	
MK_CARF_00010503	WP_012718667.1	CARF	CARF.464.FASTA	2.14E-69	4454	4733			Sulfolobus islandicus	205	COG2512	CARF		transcriptional regulator	Non-RN	
MK_CARF_00010626	WP_012710946.1	CARF	CARF.464.FASTA	1.01E-67	3067	4734			Sulfolobus islandicus	205	COG2512	CARF		transcriptional regulator	Non-RN	
MK_CARF_00010451	WP_048054223.1	CARF	CARF.464.FASTA	2.76E-72	2793	4735			Sulfolobus solfataricus	208	COG2512	CARF		transcriptional regulator	Non-RN	
MK_CARF_00000102	AAK41657.1	CARF	CARF.464.FASTA	3.17E-67	4236	4736			Saccharolobus solfataricus P2	200	COG2512	CARF		Hypothetical protein SSO1423	Non-RN	
MK_CARF_00011019	WP_110379004.1	CARF	CARF.464.FASTA	4.36E-64	680	4737			Acidianus sulfidivorans	204		CARF		transcriptional regulator	Non-RN	
MK_CARF_ADD00000150	WP_019960642.1	CARF	CARF.221.FASTA		175a	4738	CL1_CARF		Woodsholea maritima	437		CARF_TM	4	hypothetical protein	Non-RN	
MK_CARF_00013195	WP_095044326.1	CARF	CARF.196.FASTA	9.51E-09	4220	4739	#N/A		Candidatus Promineofilum breve	121		CARF		hypothetical protein	RN(1)	RN_2_9
MK_CARF_ADD00000145	WP_088572326.1	CARF	CARF.344.FASTA		375a	4740	#N/A		Thermoflexus hugenholtzii	101		CARF		hypothetical protein	RN(1)	RN_2_9
MK_CARF_01001195	AKB21950.1	CARF	CARF.122.FASTA	3.21E-41	2984	4741	CL1_CARF		Methanosarcina sp. WH1	1359		CARF_nitrilase_TPR		hypothetical protein MSWH1_1679	Non-RN	
MK_CARF_00012001	WP_048127889.1	CARF	CARF.122.FASTA	3.21E-41	2984	4742	CL1_CARF		Methanosarcina sp. WH1	1359		CARF_nitrilase_TPR		hypothetical protein	Non-RN	
MK_CARF_00012548	WP_048127889.1	CARF	CARF.122.FASTA	3.21E-41	2984	4743	CL1_CARF		Methanosarcina sp. WH1	1359		CARF_nitrilase_TPR		hypothetical protein	Non-RN	
MK_CARF_01000999	gene_6|GeneMark.hmm|339_aa|-|4015|5034 GL995200.1	CARF	CARF.458.FASTA	1.52E-149	2246	4744	CL1_CARF		Succinivibrionaceae bacterium WG-1	339	cd09671	CARF			Non-RN	
MK_CARF_ADD00000112	WP_147601208.1	CARF	CARF.212.FASTA		119a	4746	#N/A		Lachnospiraceae bacterium	631	pfam09455	CARF_HEPN		hypothetical protein	Non-RN	
MK_CARF_01001892	gene_1958|GeneMark.hmm|327_aa|+|1952170|1953153 JQMN01000001.1	CARF	CARF.334.FASTA	2E-25	3891	4747	#N/A		Geobacillus subterraneus PSS2 N671	327	cd09742	CARF			RN(0)	RN_2_1_2
MK_CARF_00010134	AAM02135.1	CARF	CARF.50.FASTA	5.09E-95	2918	4750			Methanopyrus kandleri AV19	433		CARF_LON		Uncharacterized protein specific for M.kandleri, MK-19 family	Non-RN	
MK_CARF_00013186	WP_129889714.1	CARF	CARF.427.FASTA	7.08E-22	4751	4751	CL1_CARF		Ktedonobacterales bacterium SCAWS-G2	562	cd09741,cd09723	CARF_CARF_CARF		hypothetical protein	RN(1)	RN_2_2_2
MK_CARF_00013012	WP_129889714.1	CARF	CARF.427.FASTA	7.08E-22	4751	4752	CL1_CARF		Ktedonobacterales bacterium SCAWS-G2	562	cd09741,cd09723	CARF_CARF_CARF		hypothetical protein	RN(1)	RN_2_2_2
MK_CARF_01001821	gene_1705|GeneMark.hmm|317_aa|+|1892450|1893403 JNLN01000001.1	CARF	CARF.113.FASTA	8.29E-45	641	4754	CL1_CARF		Clostridium algidicarnis strain B3 BV55	317		CARF			Non-RN	
MK_CARF_01000920	gene_23|GeneMark.hmm|980_aa|-|33181|36123 KB899640.1	CARF	CARF.416.FASTA	1.74E-14	1617	4755	CL1_CARF		Succinimonas amylolytica DSM 2873	980	cd09668	CARF_HEPN			Non-RN	
MK_CARF_ADD00000394	WP_132089447.1	CARF	CARF.267.FASTA		21a	4756			Frisingicoccus caecimuris	1051		CARF_PDDEXK_TrkA_N_Calcium		hypothetical protein	Non-RN	
MK_CARF_ADD00000393	WP_087174458.1	CARF	CARF.267.FASTA		21a	4757			Lachnoclostridium sp. An118	956		CARF_TrkA_N_Calcium		hypothetical protein	Non-RN	
MK_CARF_ADD00000395	WP_117998209.1	CARF	CARF.267.FASTA		87a	4758	#N/A		Eubacterium rectale	978		CARF_PDDEXK_TrkA_N_Calcium		hypothetical protein	Non-RN	
MK_CARF_ADD00000370	WP_155884640.1	CARF	CARF.303.FASTA		328a	4771	#N/A		Actinomadura flavalba	213		CARF_TM	2	hypothetical protein	Non-RN	
MK_CARF_ADD00000167	WP_141727580.1	CARF	CARF.326.FASTA		374a	4780	#N/A		Thermogemmatispora onikobensis	102		CARF		hypothetical protein	Non-RN	
MK_CARF_01001185	gene_16|GeneMark.hmm|305_aa|-|20975|21892 CCXI01000134.1	CARF	CARF.113.FASTA	4.55E-30	4105	4792	CL1_CARF		Clostridium sp. MS1 genome 	305		CARF			Non-RN	
MK_CARF_ADD00000173	WP_018712049.1	CARF	CARF.230.FASTA		181a	4794	CL1_CARF		Bacteroides barnesiae	426		CARF_TM	5	hypothetical protein	Non-RN	
MK_CARF_00012006	WP_072536659.1	CARF	CARF.82.FASTA	3E-46	733	4795	CL1_CARF		Anaerococcus mediterraneensis	1346	pfam09002	CARF_PDDEXK_Ca_STK		hypothetical protein	Non-RN	
MK_CARF_ADD00000235	WP_044413322.1	CARF	CARF.208.FASTA		244a	4796	CL1_CARF		Thiomicrospira microaerophila	301		CARF_TM	2	hypothetical protein	Non-RN	
MK_CARF_00012551	WP_003521384.1	CARF	CARF.113.FASTA	8.33E-37	2832	4797	CL1_CARF		Ruminiclostridium thermocellum	329		CARF		hypothetical protein	Non-RN	
MK_CARF_00101012	YP_005687283.1	CARF	CARF.113.FASTA	8.33E-37	2832	4798	CL1_CARF		Ruminiclostridium thermocellum DSM 1313	329		CARF		hypothetical protein Clo1313_0754	Non-RN	
MK_CARF_01001192	ADU73832.1	CARF	CARF.113.FASTA	8.33E-37	2832	4799	CL1_CARF		Ruminiclostridium thermocellum DSM 1313	329		CARF		hypothetical protein Clo1313_0754	Non-RN	
MK_CARF_01001191	gene_658|GeneMark.hmm|333_aa|-|739197|740198 KI913112.1	CARF	CARF.113.FASTA	6.42E-37	1028	4800	CL1_CARF		Clostridium clariflavum 4-2a	333		CARF			Non-RN	
MK_CARF_00011760	WP_100026798.1	CARF	CARF.451.FASTA	2.76E-51	1163	4801	CL1_CARF		Fusobacterium periodonticum	637		CARF		hypothetical protein	Non-RN	
MK_CARF_00011752	WP_032887708.1	CARF	CARF.451.FASTA	1.98E-51	1691	4802	CL1_CARF		Fusobacterium nucleatum	637		CARF		hypothetical protein	Non-RN	
MK_CARF_00011864	WP_099997212.1	CARF	CARF.451.FASTA	3.64E-48	4199	4803	CL1_CARF		Fusobacterium periodonticum	632		CARF		hypothetical protein	Non-RN	
MK_CARF_ADD00000158	GDX83723.1	CARF	CARF.246.FASTA		159a	4804	CL1_CARF		Deltaproteobacteria bacterium	477	pfam09455	CARF_HEPN		hypothetical protein LBMAG42_55340	Non-RN	
MK_CARF_ADD00000186	SOE23155.1	CARF	CARF.11.FASTA		216a	4805			Cytophagales bacterium TFI 002	347		CARF_TM	4	hypothetical protein SAMN06298216_3545	Non-RN	
MK_CARF_ADD00000185	WP_096194715.1	CARF	CARF.11.FASTA		256a	4806			Cytophagales bacterium TFI 002	269		CARF		hypothetical protein	Non-RN	
MK_CARF_ADD00000231	RMG37106.1	CARF	CARF.239.FASTA		126a	4810	CL1_CARF		Planctomycetes bacterium	571		CARF_PDDEXK		hypothetical protein D6725_09475	Non-RN	
MK_CARF_01001842	ESA34642.1	CARF	CARF.111.FASTA	0.03	3965	4815	#N/A		Leptolyngbya sp. Heron Island J	184		CARF_TM	2	crispr-associated protein	Non-RN	
MK_CARF_00013154	NP_213258.1	CARF	CARF.111.FASTA	1.93E-13	4226	4894	#N/A		Aquifex aeolicus VF5	313		CARF_TM	3	hypothetical protein aq_376	Non-RN	
MK_CARF_00100012	NP_213258.1	CARF	CARF.111.FASTA	1.93E-13	4226	4895	#N/A		Aquifex aeolicus VF5	313		CARF_TM	3	hypothetical protein aq_376	Non-RN	
